Brand,Model,Year,Engine_Size,Fuel_Type
BMW,5 Series,2020,2.3,Diesel
Honda,Civic,2003,3.2,Hybrid
Audi,A3,2001,4.4,Diesel
Audi,A4,2002,1.8,Hybrid
Mercedes,E-Class,2018,4.7,Electric
Ford,Fiesta,2016,3.8,Diesel
Honda,Civic,2012,3.0,Hybrid
BMW,X5,2002,1.3,Petrol
Audi,A4,2010,1.4,Hybrid
Audi,Q5,2018,3.8,Hybrid
Audi,Q5,2012,2.7,Electric
Honda,Accord,2015,1.3,Electric
Chevrolet,Impala,2017,4.6,Diesel
Toyota,Camry,2004,2.0,Hybrid
Toyota,Camry,2020,2.7,Diesel
Toyota,Corolla,2017,1.1,Petrol
BMW,X5,2012,1.9,Diesel
Kia,Optima,2007,1.0,Electric
Honda,Civic,2004,3.0,Diesel
Audi,Q5,2001,1.4,Electric
Ford,Explorer,2016,3.3,Electric
Hyundai,Sonata,2014,2.2,Diesel
Chevrolet,Malibu,2018,3.0,Hybrid
Chevrolet,Impala,2015,4.9,Diesel
Honda,CR-V,2016,4.1,Diesel
Audi,A4,2017,4.5,Hybrid
BMW,3 Series,2001,4.5,Diesel
Ford,Focus,2021,4.3,Petrol
Mercedes,E-Class,2011,2.4,Hybrid
Honda,CR-V,2010,1.1,Diesel
BMW,3 Series,2005,2.0,Electric
Mercedes,C-Class,2011,3.1,Electric
Kia,Sportage,2008,3.6,Petrol
Chevrolet,Impala,2018,1.1,Hybrid
Hyundai,Elantra,2010,1.7,Electric
Volkswagen,Tiguan,2006,4.0,Electric
Honda,Accord,2000,3.6,Electric
Honda,CR-V,2011,1.9,Diesel
Toyota,Camry,2003,3.9,Electric
Mercedes,E-Class,2015,3.4,Petrol
Ford,Explorer,2002,3.2,Petrol
Honda,Civic,2013,2.3,Electric
Kia,Optima,2006,2.4,Petrol
Volkswagen,Tiguan,2016,4.5,Diesel
Toyota,Camry,2018,1.9,Diesel
Chevrolet,Malibu,2019,1.4,Diesel
Volkswagen,Golf,2004,1.2,Petrol
Audi,A3,2002,2.3,Petrol
Hyundai,Tucson,2007,1.5,Diesel
Honda,Accord,2014,4.4,Diesel
Chevrolet,Equinox,2023,3.4,Hybrid
Honda,Accord,2007,1.8,Hybrid
Honda,Civic,2008,1.0,Diesel
Kia,Optima,2016,2.9,Hybrid
Mercedes,GLA,2013,2.8,Diesel
Ford,Focus,2001,4.2,Electric
Mercedes,GLA,2012,4.9,Hybrid
Mercedes,C-Class,2014,3.6,Petrol
BMW,3 Series,2013,2.0,Petrol
BMW,5 Series,2013,3.8,Diesel
Honda,CR-V,2009,3.5,Petrol
Mercedes,GLA,2020,2.3,Electric
Ford,Focus,2017,3.0,Petrol
Hyundai,Sonata,2019,4.6,Hybrid
Volkswagen,Tiguan,2012,3.1,Electric
Chevrolet,Malibu,2022,4.1,Electric
Kia,Sportage,2009,1.3,Petrol
BMW,5 Series,2012,3.4,Diesel
Mercedes,C-Class,2021,1.4,Hybrid
Chevrolet,Malibu,2018,2.8,Electric
Audi,Q5,2007,3.8,Hybrid
Mercedes,GLA,2022,1.5,Diesel
Mercedes,C-Class,2008,2.7,Diesel
Volkswagen,Tiguan,2010,4.5,Hybrid
Chevrolet,Impala,2005,2.6,Diesel
Toyota,Camry,2023,2.3,Electric
Honda,Accord,2010,4.3,Hybrid
Volkswagen,Passat,2019,2.5,Electric
Honda,Accord,2021,3.5,Diesel
Volkswagen,Tiguan,2019,2.5,Hybrid
Chevrolet,Malibu,2002,1.2,Hybrid
Mercedes,GLA,2015,5.0,Hybrid
Kia,Rio,2015,3.7,Petrol
Volkswagen,Tiguan,2019,3.0,Electric
Chevrolet,Malibu,2017,1.5,Petrol
Mercedes,C-Class,2002,1.2,Petrol
Mercedes,GLA,2009,3.9,Electric
Chevrolet,Malibu,2003,1.2,Electric
Volkswagen,Golf,2002,2.9,Diesel
Ford,Fiesta,2000,1.0,Diesel
BMW,X5,2000,2.0,Hybrid
Ford,Fiesta,2006,3.3,Electric
Honda,Accord,2011,2.3,Diesel
Ford,Explorer,2016,2.1,Diesel
Honda,Civic,2017,1.4,Petrol
Toyota,Corolla,2002,2.9,Diesel
Chevrolet,Impala,2011,3.0,Hybrid
Volkswagen,Golf,2012,1.3,Diesel
BMW,5 Series,2011,4.4,Hybrid
Honda,CR-V,2015,2.4,Hybrid
Chevrolet,Impala,2015,4.9,Hybrid
Kia,Rio,2001,3.0,Diesel
Hyundai,Tucson,2009,3.3,Diesel
Ford,Explorer,2016,4.0,Hybrid
Toyota,Camry,2020,3.7,Hybrid
Kia,Optima,2000,1.8,Diesel
Chevrolet,Impala,2011,1.0,Diesel
Chevrolet,Impala,2006,2.7,Petrol
BMW,3 Series,2005,4.2,Hybrid
Chevrolet,Impala,2010,3.2,Petrol
Audi,A4,2013,5.0,Electric
Volkswagen,Tiguan,2023,3.9,Electric
Volkswagen,Passat,2005,3.9,Electric
Honda,Accord,2000,1.2,Electric
Honda,Accord,2002,2.2,Electric
Hyundai,Tucson,2007,4.2,Diesel
Honda,CR-V,2022,4.7,Diesel
Hyundai,Tucson,2008,1.6,Diesel
Ford,Focus,2003,4.7,Diesel
Honda,Accord,2000,2.2,Hybrid
BMW,3 Series,2002,3.5,Electric
Chevrolet,Equinox,2020,1.6,Petrol
Audi,A3,2016,2.4,Petrol
Toyota,Corolla,2001,3.9,Diesel
Volkswagen,Tiguan,2018,3.4,Petrol
Ford,Fiesta,2023,2.6,Hybrid
BMW,X5,2021,2.7,Diesel
Chevrolet,Malibu,2013,1.1,Petrol
Chevrolet,Equinox,2013,2.0,Diesel
Ford,Fiesta,2012,1.1,Electric
Toyota,RAV4,2010,2.8,Electric
Kia,Sportage,2013,4.1,Diesel
Volkswagen,Passat,2011,3.8,Diesel
Audi,A4,2010,1.8,Diesel
Ford,Fiesta,2016,3.2,Diesel
Honda,Civic,2005,1.8,Electric
Chevrolet,Impala,2005,3.7,Electric
BMW,3 Series,2022,3.8,Petrol
Audi,A4,2000,3.4,Hybrid
Hyundai,Tucson,2014,2.1,Diesel
Chevrolet,Impala,2000,4.6,Diesel
Mercedes,C-Class,2004,3.2,Hybrid
Mercedes,E-Class,2011,2.3,Hybrid
Hyundai,Elantra,2012,1.3,Electric
Honda,Civic,2007,1.4,Petrol
Volkswagen,Passat,2022,3.3,Petrol
Audi,A4,2008,4.8,Diesel
Volkswagen,Tiguan,2003,1.3,Electric
Audi,Q5,2020,2.7,Diesel
Ford,Explorer,2001,2.3,Diesel
Hyundai,Tucson,2022,3.0,Hybrid
Audi,A4,2014,4.5,Hybrid
Mercedes,GLA,2020,1.9,Hybrid
BMW,5 Series,2010,4.1,Hybrid
Chevrolet,Impala,2015,2.1,Electric
Toyota,Camry,2014,5.0,Hybrid
Audi,Q5,2021,2.4,Diesel
Hyundai,Sonata,2023,1.6,Diesel
Toyota,Corolla,2014,1.7,Electric
Hyundai,Elantra,2017,1.4,Diesel
Kia,Optima,2021,4.8,Petrol
Audi,A3,2022,1.7,Diesel
Mercedes,C-Class,2008,4.3,Diesel
Volkswagen,Passat,2011,4.5,Petrol
Volkswagen,Tiguan,2002,4.0,Petrol
Hyundai,Sonata,2018,4.4,Electric
Chevrolet,Equinox,2022,1.3,Diesel
Chevrolet,Equinox,2003,3.7,Diesel
Chevrolet,Impala,2020,1.2,Electric
Chevrolet,Malibu,2016,1.7,Petrol
Honda,CR-V,2009,1.3,Electric
Mercedes,GLA,2010,2.1,Electric
Hyundai,Tucson,2001,3.1,Petrol
Mercedes,C-Class,2010,3.8,Diesel
Kia,Optima,2006,3.4,Electric
Audi,A4,2003,1.2,Diesel
Audi,A3,2021,4.7,Petrol
Volkswagen,Golf,2013,2.8,Diesel
Mercedes,GLA,2008,1.4,Petrol
BMW,3 Series,2012,1.4,Electric
Hyundai,Tucson,2016,2.7,Petrol
Mercedes,E-Class,2010,2.5,Electric
Hyundai,Elantra,2014,4.0,Diesel
Kia,Sportage,2000,2.8,Diesel
Audi,Q5,2002,3.4,Diesel
BMW,3 Series,2006,3.6,Hybrid
Chevrolet,Impala,2020,4.3,Petrol
Hyundai,Sonata,2009,4.2,Diesel
BMW,3 Series,2009,1.4,Electric
Toyota,Camry,2002,4.7,Petrol
Audi,A4,2022,2.8,Petrol
Hyundai,Elantra,2004,2.5,Electric
Honda,Accord,2006,3.4,Hybrid
BMW,X5,2017,1.8,Petrol
Volkswagen,Passat,2018,1.6,Petrol
Honda,Civic,2021,2.9,Diesel
BMW,5 Series,2006,3.2,Hybrid
Audi,A4,2008,2.4,Diesel
Chevrolet,Equinox,2005,4.8,Electric
BMW,5 Series,2013,3.6,Diesel
Audi,A3,2007,2.9,Diesel
BMW,5 Series,2013,2.0,Electric
Chevrolet,Impala,2021,2.5,Hybrid
BMW,3 Series,2012,1.3,Electric
Mercedes,C-Class,2005,3.2,Petrol
Chevrolet,Malibu,2005,2.3,Petrol
Kia,Optima,2009,4.1,Electric
Ford,Fiesta,2022,2.1,Electric
Toyota,Corolla,2006,2.9,Diesel
BMW,3 Series,2017,2.4,Petrol
Hyundai,Tucson,2002,1.7,Electric
BMW,3 Series,2023,2.0,Electric
Audi,A3,2012,1.7,Electric
Volkswagen,Passat,2010,4.3,Electric
Honda,Accord,2009,1.4,Diesel
Volkswagen,Passat,2014,3.4,Diesel
Chevrolet,Impala,2000,1.5,Diesel
Hyundai,Sonata,2020,1.9,Petrol
Toyota,Corolla,2017,2.5,Petrol
Volkswagen,Golf,2008,2.0,Petrol
Kia,Sportage,2009,2.9,Petrol
Audi,Q5,2006,1.2,Hybrid
Kia,Sportage,2015,2.9,Electric
Volkswagen,Golf,2021,4.9,Hybrid
BMW,3 Series,2003,4.2,Electric
Mercedes,C-Class,2021,1.5,Electric
Ford,Fiesta,2008,2.6,Electric
Toyota,RAV4,2017,3.9,Hybrid
BMW,X5,2001,4.7,Electric
Honda,CR-V,2006,3.1,Diesel
Toyota,Corolla,2008,1.5,Diesel
Hyundai,Sonata,2008,2.6,Diesel
Audi,Q5,2015,1.4,Electric
BMW,3 Series,2014,2.7,Electric
Toyota,Camry,2004,3.6,Petrol
Audi,A4,2016,4.0,Hybrid
Kia,Optima,2017,4.0,Electric
Audi,A4,2007,2.8,Electric
Chevrolet,Malibu,2000,2.8,Petrol
Chevrolet,Malibu,2003,2.1,Electric
Toyota,Corolla,2005,2.5,Electric
BMW,X5,2011,1.1,Electric
Ford,Explorer,2015,4.0,Electric
Kia,Sportage,2007,1.9,Electric
Audi,A3,2022,4.4,Electric
Audi,A4,2016,3.6,Diesel
Kia,Optima,2018,4.0,Petrol
Volkswagen,Tiguan,2014,1.4,Hybrid
BMW,5 Series,2023,2.2,Diesel
BMW,X5,2021,1.8,Electric
Ford,Explorer,2004,1.1,Hybrid
Toyota,Corolla,2004,1.3,Hybrid
Kia,Optima,2002,4.7,Hybrid
Honda,CR-V,2007,2.4,Petrol
Ford,Fiesta,2005,2.4,Diesel
Kia,Rio,2012,1.8,Petrol
Toyota,Camry,2005,1.7,Hybrid
Hyundai,Tucson,2011,4.4,Diesel
Toyota,RAV4,2003,4.2,Petrol
Hyundai,Sonata,2021,2.8,Hybrid
BMW,3 Series,2000,2.3,Hybrid
Chevrolet,Impala,2015,4.2,Diesel
Toyota,Corolla,2016,3.8,Petrol
Honda,CR-V,2007,4.0,Petrol
Chevrolet,Equinox,2006,3.3,Hybrid
Chevrolet,Impala,2016,4.5,Petrol
Toyota,RAV4,2011,4.7,Electric
Hyundai,Sonata,2001,3.3,Hybrid
Chevrolet,Malibu,2017,2.0,Diesel
Toyota,RAV4,2010,1.6,Electric
Kia,Sportage,2007,2.7,Petrol
BMW,5 Series,2015,2.6,Petrol
Kia,Sportage,2007,4.0,Electric
Kia,Rio,2000,1.9,Petrol
Volkswagen,Tiguan,2021,2.5,Petrol
Audi,A3,2007,2.7,Petrol
Audi,Q5,2008,1.5,Petrol
Mercedes,C-Class,2023,3.1,Hybrid
BMW,3 Series,2012,4.8,Petrol
Hyundai,Tucson,2009,3.7,Hybrid
Toyota,Camry,2015,1.4,Petrol
Volkswagen,Passat,2010,2.6,Electric
Honda,CR-V,2022,3.0,Petrol
Chevrolet,Malibu,2023,2.9,Hybrid
Kia,Sportage,2008,3.9,Electric
Ford,Explorer,2020,1.5,Diesel
Audi,A4,2003,4.8,Electric
BMW,3 Series,2002,2.3,Petrol
Kia,Rio,2004,4.1,Diesel
Hyundai,Sonata,2017,3.0,Diesel
Ford,Focus,2000,1.4,Hybrid
Volkswagen,Golf,2022,2.2,Electric
Kia,Optima,2020,2.5,Electric
Kia,Optima,2001,1.2,Electric
Toyota,Corolla,2004,1.0,Diesel
Chevrolet,Equinox,2005,3.3,Electric
Ford,Explorer,2014,3.2,Hybrid
BMW,3 Series,2011,2.8,Electric
Kia,Rio,2008,2.5,Diesel
Kia,Rio,2020,2.2,Hybrid
Ford,Focus,2018,3.9,Petrol
Toyota,RAV4,2008,3.8,Electric
Toyota,RAV4,2003,3.4,Petrol
Kia,Rio,2004,4.2,Petrol
Volkswagen,Tiguan,2009,1.2,Hybrid
Mercedes,C-Class,2011,2.4,Petrol
Chevrolet,Equinox,2016,1.7,Petrol
Ford,Focus,2018,2.2,Electric
Hyundai,Elantra,2023,2.7,Petrol
Honda,Civic,2012,1.5,Electric
Mercedes,C-Class,2013,1.3,Diesel
Kia,Optima,2014,2.9,Electric
Ford,Focus,2015,2.7,Petrol
Volkswagen,Tiguan,2012,4.1,Electric
Mercedes,GLA,2004,4.9,Diesel
Chevrolet,Malibu,2015,2.1,Hybrid
Chevrolet,Impala,2011,2.8,Electric
Hyundai,Tucson,2022,1.6,Petrol
Toyota,Corolla,2008,4.5,Electric
Ford,Explorer,2017,4.8,Hybrid
Honda,Accord,2009,4.6,Hybrid
Kia,Optima,2009,1.4,Hybrid
Chevrolet,Impala,2011,3.7,Diesel
Audi,Q5,2021,2.0,Diesel
Kia,Optima,2013,4.9,Petrol
BMW,5 Series,2011,4.0,Petrol
Mercedes,C-Class,2000,1.1,Electric
Ford,Explorer,2013,2.8,Hybrid
Kia,Rio,2004,3.6,Electric
Audi,Q5,2016,3.0,Petrol
Hyundai,Elantra,2006,1.5,Hybrid
Chevrolet,Equinox,2023,4.2,Diesel
Toyota,Corolla,2018,2.6,Hybrid
Kia,Optima,2021,3.3,Electric
Toyota,Corolla,2006,2.5,Diesel
Mercedes,C-Class,2010,3.5,Petrol
Audi,A3,2009,1.0,Electric
Chevrolet,Impala,2011,1.9,Electric
Toyota,Corolla,2000,3.4,Hybrid
Volkswagen,Tiguan,2022,4.4,Diesel
Kia,Sportage,2017,2.5,Diesel
Toyota,Corolla,2020,1.4,Electric
Kia,Optima,2001,4.9,Petrol
Kia,Sportage,2015,3.8,Petrol
Kia,Sportage,2010,2.9,Diesel
Honda,CR-V,2005,4.5,Electric
Volkswagen,Passat,2008,1.0,Petrol
Chevrolet,Malibu,2016,2.5,Electric
Audi,Q5,2013,3.6,Electric
Ford,Fiesta,2004,4.7,Electric
Hyundai,Tucson,2022,1.8,Hybrid
Toyota,RAV4,2010,3.7,Diesel
Audi,Q5,2014,2.5,Petrol
Ford,Fiesta,2009,4.8,Diesel
Kia,Sportage,2019,3.3,Electric
Kia,Optima,2018,2.8,Diesel
Chevrolet,Impala,2005,1.2,Hybrid
Hyundai,Sonata,2018,4.1,Electric
Ford,Focus,2016,5.0,Electric
Kia,Rio,2007,4.5,Petrol
Audi,Q5,2016,3.8,Hybrid
Mercedes,GLA,2001,1.9,Diesel
Kia,Rio,2011,2.5,Electric
Mercedes,GLA,2019,2.6,Electric
Chevrolet,Malibu,2006,3.7,Diesel
Ford,Fiesta,2002,4.6,Hybrid
Kia,Rio,2019,2.1,Electric
Ford,Explorer,2013,4.1,Electric
Audi,Q5,2002,2.7,Diesel
Ford,Explorer,2019,2.9,Hybrid
Honda,CR-V,2013,1.7,Petrol
Kia,Rio,2014,4.5,Diesel
Chevrolet,Impala,2007,2.5,Electric
Ford,Fiesta,2003,2.6,Hybrid
Hyundai,Sonata,2005,1.6,Hybrid
BMW,X5,2000,2.0,Diesel
BMW,5 Series,2005,2.9,Petrol
Audi,A4,2011,4.3,Hybrid
Hyundai,Tucson,2014,4.0,Diesel
Mercedes,E-Class,2005,1.2,Diesel
Hyundai,Elantra,2009,1.1,Hybrid
Kia,Optima,2004,1.9,Hybrid
Ford,Focus,2014,1.6,Diesel
Volkswagen,Golf,2019,1.9,Electric
Toyota,Camry,2017,1.4,Diesel
Hyundai,Sonata,2007,3.1,Petrol
Hyundai,Sonata,2014,3.2,Electric
Volkswagen,Passat,2021,5.0,Petrol
Mercedes,E-Class,2002,3.1,Hybrid
Chevrolet,Malibu,2003,3.8,Electric
Honda,Civic,2018,2.0,Hybrid
Audi,Q5,2016,1.6,Electric
Toyota,Camry,2022,4.8,Electric
BMW,5 Series,2017,2.0,Electric
Mercedes,C-Class,2020,1.9,Electric
Chevrolet,Equinox,2007,2.1,Diesel
Chevrolet,Malibu,2015,2.1,Electric
Ford,Explorer,2023,3.2,Hybrid
Audi,A4,2003,1.5,Diesel
Volkswagen,Passat,2022,3.5,Diesel
Toyota,Camry,2017,4.3,Petrol
Hyundai,Elantra,2009,1.4,Electric
Toyota,Camry,2003,2.9,Petrol
Mercedes,GLA,2013,4.4,Petrol
Audi,A3,2012,4.9,Petrol
Hyundai,Sonata,2023,3.2,Petrol
Ford,Explorer,2021,1.8,Electric
Honda,Accord,2018,1.6,Hybrid
Ford,Fiesta,2006,2.9,Petrol
Chevrolet,Malibu,2023,2.8,Electric
Audi,A4,2007,3.6,Petrol
Honda,Accord,2004,3.4,Diesel
Mercedes,E-Class,2017,1.8,Electric
Audi,Q5,2014,2.5,Diesel
Ford,Fiesta,2020,4.2,Petrol
Kia,Sportage,2016,4.1,Hybrid
BMW,5 Series,2021,4.1,Diesel
Mercedes,E-Class,2016,1.6,Hybrid
Audi,A3,2012,4.7,Petrol
Kia,Rio,2007,2.1,Hybrid
Chevrolet,Equinox,2013,3.7,Hybrid
Mercedes,E-Class,2005,3.9,Hybrid
Volkswagen,Tiguan,2022,2.6,Petrol
Mercedes,GLA,2000,2.0,Petrol
Mercedes,GLA,2002,2.3,Electric
Mercedes,GLA,2014,2.9,Diesel
Chevrolet,Malibu,2015,2.8,Electric
Audi,A3,2015,2.8,Petrol
Kia,Rio,2010,3.0,Hybrid
Audi,A3,2020,4.5,Diesel
Honda,Accord,2007,1.2,Petrol
Ford,Focus,2014,2.2,Petrol
Mercedes,E-Class,2014,2.8,Hybrid
Mercedes,GLA,2001,2.6,Hybrid
Volkswagen,Passat,2008,3.1,Petrol
Audi,Q5,2023,4.1,Petrol
Mercedes,GLA,2017,2.8,Petrol
Hyundai,Sonata,2004,2.8,Diesel
Chevrolet,Malibu,2005,4.7,Hybrid
Mercedes,C-Class,2011,3.1,Electric
Chevrolet,Impala,2012,3.4,Hybrid
Kia,Rio,2011,1.1,Petrol
Mercedes,E-Class,2004,2.2,Electric
Toyota,Camry,2016,2.6,Petrol
Honda,Civic,2003,3.7,Hybrid
Mercedes,GLA,2017,4.5,Hybrid
Chevrolet,Impala,2013,2.7,Hybrid
Toyota,Camry,2004,4.8,Petrol
Chevrolet,Impala,2021,2.9,Diesel
Toyota,Camry,2014,4.6,Diesel
Honda,Civic,2004,3.5,Petrol
Hyundai,Sonata,2016,2.4,Electric
Hyundai,Tucson,2006,1.2,Diesel
Hyundai,Elantra,2005,2.0,Diesel
BMW,3 Series,2002,1.4,Petrol
Volkswagen,Tiguan,2008,3.8,Diesel
Chevrolet,Equinox,2010,4.0,Hybrid
Toyota,Corolla,2012,2.1,Diesel
Honda,Accord,2021,2.7,Diesel
Ford,Fiesta,2018,1.3,Petrol
Volkswagen,Golf,2014,1.1,Hybrid
Volkswagen,Tiguan,2006,4.6,Diesel
Hyundai,Sonata,2019,2.9,Electric
BMW,X5,2005,4.7,Hybrid
Audi,A3,2021,3.5,Hybrid
Ford,Focus,2002,4.7,Diesel
Honda,Accord,2001,5.0,Petrol
Mercedes,E-Class,2021,4.3,Diesel
Toyota,RAV4,2013,4.7,Diesel
Audi,A3,2022,1.1,Hybrid
Honda,Accord,2001,4.6,Petrol
BMW,5 Series,2011,2.2,Hybrid
BMW,5 Series,2018,1.6,Hybrid
Chevrolet,Equinox,2005,2.6,Hybrid
Hyundai,Tucson,2000,3.7,Hybrid
Ford,Fiesta,2011,2.2,Diesel
Hyundai,Sonata,2001,2.2,Petrol
BMW,X5,2014,1.9,Petrol
Audi,Q5,2022,3.0,Electric
Kia,Sportage,2017,1.9,Petrol
BMW,X5,2012,2.1,Diesel
Toyota,Camry,2014,2.5,Hybrid
BMW,5 Series,2018,4.9,Diesel
Honda,Accord,2018,3.2,Electric
BMW,X5,2014,2.3,Hybrid
Volkswagen,Passat,2002,1.4,Diesel
Volkswagen,Tiguan,2002,2.2,Hybrid
Toyota,RAV4,2007,2.3,Electric
Chevrolet,Impala,2000,3.5,Electric
BMW,5 Series,2001,1.6,Diesel
Chevrolet,Impala,2014,1.8,Electric
Volkswagen,Passat,2000,1.8,Electric
Audi,A4,2018,1.1,Electric
Toyota,Camry,2006,3.2,Hybrid
Chevrolet,Malibu,2019,2.4,Petrol
Audi,Q5,2001,4.5,Electric
BMW,5 Series,2007,1.9,Electric
Volkswagen,Tiguan,2002,1.5,Hybrid
Chevrolet,Equinox,2013,2.7,Hybrid
Volkswagen,Tiguan,2017,4.0,Hybrid
Volkswagen,Passat,2010,2.9,Electric
Toyota,Camry,2000,4.4,Hybrid
Chevrolet,Equinox,2019,4.6,Diesel
Toyota,Corolla,2003,2.7,Diesel
Toyota,Camry,2011,1.9,Petrol
Hyundai,Elantra,2023,3.4,Hybrid
Honda,Accord,2020,2.9,Petrol
Chevrolet,Equinox,2009,4.9,Petrol
Kia,Optima,2023,3.9,Diesel
BMW,5 Series,2011,2.5,Diesel
Chevrolet,Impala,2008,4.0,Petrol
Honda,CR-V,2000,2.7,Hybrid
Mercedes,GLA,2010,1.8,Petrol
Kia,Optima,2005,4.9,Diesel
Volkswagen,Tiguan,2001,3.0,Diesel
Honda,Accord,2010,2.7,Electric
Toyota,RAV4,2003,1.3,Electric
BMW,3 Series,2002,1.1,Hybrid
Honda,Accord,2011,4.7,Electric
Honda,Civic,2010,4.0,Hybrid
Honda,Accord,2008,1.1,Electric
Honda,CR-V,2013,3.2,Diesel
Hyundai,Tucson,2017,4.5,Petrol
Audi,A3,2015,3.5,Hybrid
Volkswagen,Tiguan,2007,1.2,Diesel
Chevrolet,Equinox,2019,4.1,Hybrid
Honda,Civic,2002,2.1,Electric
Hyundai,Elantra,2007,4.7,Electric
Mercedes,GLA,2001,3.6,Hybrid
Toyota,Corolla,2013,1.5,Electric
Hyundai,Elantra,2013,2.0,Diesel
Audi,Q5,2008,2.8,Diesel
Volkswagen,Tiguan,2011,4.4,Hybrid
Hyundai,Tucson,2021,4.6,Hybrid
Ford,Fiesta,2019,4.9,Electric
Hyundai,Tucson,2006,3.6,Petrol
Honda,Accord,2009,2.6,Hybrid
Audi,A4,2005,4.1,Hybrid
Audi,A4,2010,2.2,Diesel
Mercedes,GLA,2013,3.5,Hybrid
Toyota,Camry,2019,3.5,Hybrid
Kia,Optima,2013,4.0,Diesel
Honda,CR-V,2015,1.4,Electric
Kia,Rio,2012,3.3,Hybrid
Volkswagen,Tiguan,2013,4.2,Petrol
Volkswagen,Tiguan,2006,1.7,Electric
Chevrolet,Malibu,2013,1.9,Electric
BMW,5 Series,2000,5.0,Petrol
Audi,Q5,2005,2.2,Petrol
Kia,Optima,2021,2.2,Hybrid
BMW,5 Series,2000,4.9,Petrol
Toyota,Corolla,2015,3.4,Hybrid
Audi,Q5,2023,2.7,Hybrid
Mercedes,C-Class,2008,5.0,Hybrid
Ford,Fiesta,2002,1.2,Petrol
Volkswagen,Tiguan,2011,3.9,Petrol
Ford,Fiesta,2017,2.8,Diesel
Chevrolet,Malibu,2005,2.8,Petrol
Kia,Optima,2020,1.6,Petrol
Toyota,Camry,2007,3.4,Electric
Hyundai,Tucson,2018,4.9,Diesel
BMW,3 Series,2022,2.2,Hybrid
Honda,Civic,2000,4.0,Petrol
Audi,A3,2022,1.6,Electric
Chevrolet,Malibu,2023,4.3,Diesel
Kia,Sportage,2004,1.8,Petrol
Mercedes,C-Class,2017,2.9,Hybrid
Audi,Q5,2000,2.0,Petrol
Volkswagen,Golf,2013,2.7,Petrol
Volkswagen,Golf,2005,1.3,Diesel
Toyota,RAV4,2011,2.8,Hybrid
Ford,Focus,2017,3.9,Petrol
Volkswagen,Golf,2008,3.1,Diesel
Volkswagen,Golf,2003,2.1,Hybrid
BMW,3 Series,2015,3.3,Hybrid
BMW,5 Series,2014,2.1,Diesel
Ford,Explorer,2015,4.7,Diesel
Volkswagen,Golf,2017,3.7,Diesel
Hyundai,Elantra,2022,1.5,Electric
Volkswagen,Golf,2022,1.8,Petrol
Ford,Explorer,2009,2.1,Hybrid
Kia,Sportage,2000,3.3,Electric
BMW,3 Series,2012,4.4,Petrol
Ford,Fiesta,2008,2.9,Diesel
Kia,Sportage,2004,4.3,Hybrid
Toyota,RAV4,2016,1.6,Diesel
Ford,Explorer,2021,2.0,Hybrid
Honda,CR-V,2003,2.3,Petrol
Volkswagen,Tiguan,2011,4.0,Electric
Honda,Civic,2009,1.0,Petrol
Ford,Focus,2000,4.0,Electric
Volkswagen,Passat,2012,4.3,Hybrid
Chevrolet,Impala,2009,4.6,Diesel
Kia,Optima,2000,1.9,Diesel
Toyota,RAV4,2013,1.7,Electric
Toyota,Camry,2001,3.1,Electric
Volkswagen,Passat,2009,3.6,Petrol
Mercedes,C-Class,2002,4.5,Diesel
Kia,Rio,2004,2.0,Diesel
Audi,Q5,2007,4.5,Diesel
Toyota,Camry,2011,3.9,Diesel
BMW,3 Series,2022,3.5,Hybrid
Honda,Accord,2003,4.9,Diesel
Hyundai,Elantra,2017,2.3,Hybrid
BMW,X5,2006,1.8,Diesel
Ford,Focus,2002,2.5,Electric
Mercedes,GLA,2002,2.2,Diesel
Audi,A4,2002,4.4,Diesel
Hyundai,Tucson,2013,4.7,Diesel
BMW,3 Series,2020,3.5,Diesel
Volkswagen,Tiguan,2023,2.0,Petrol
Hyundai,Elantra,2010,4.9,Diesel
Chevrolet,Malibu,2015,2.8,Petrol
Mercedes,GLA,2022,5.0,Petrol
Kia,Rio,2006,2.0,Electric
Mercedes,GLA,2000,2.1,Hybrid
Ford,Fiesta,2018,4.9,Electric
Honda,Civic,2006,2.2,Petrol
Toyota,Camry,2002,4.4,Petrol
Mercedes,GLA,2017,1.9,Electric
Audi,Q5,2009,4.0,Electric
Toyota,Corolla,2005,2.8,Electric
Chevrolet,Malibu,2023,2.0,Hybrid
Toyota,Corolla,2008,3.1,Hybrid
Mercedes,GLA,2000,2.7,Electric
Volkswagen,Golf,2014,1.1,Petrol
Volkswagen,Passat,2002,1.7,Electric
BMW,5 Series,2003,3.6,Petrol
Volkswagen,Tiguan,2006,2.4,Petrol
Hyundai,Elantra,2017,2.4,Hybrid
Ford,Explorer,2005,4.0,Hybrid
Chevrolet,Malibu,2020,2.0,Diesel
Mercedes,E-Class,2003,2.3,Hybrid
Mercedes,GLA,2003,1.9,Diesel
Toyota,RAV4,2008,4.5,Diesel
Mercedes,C-Class,2007,1.7,Petrol
Hyundai,Sonata,2014,1.9,Petrol
Chevrolet,Equinox,2021,4.3,Hybrid
Toyota,RAV4,2020,4.0,Hybrid
BMW,X5,2018,3.3,Diesel
Toyota,Corolla,2008,2.0,Hybrid
Ford,Focus,2007,1.6,Petrol
BMW,5 Series,2011,2.9,Electric
BMW,3 Series,2016,3.8,Petrol
Hyundai,Elantra,2004,3.4,Hybrid
